"codigo_ibge","safra_soja","latitude","longitude","area_total","n_sinistros","n_apolices","sum_indenizacao_total","sum_total_premios","tipo_solo","awc_ana","area_total_irrigada_fertigada_percentual","X","PC_Prec_1","PC_Prec_2","PC_Prec_3","PC_Prec_4","PC_Temp_1","PC_Temp_2"
4214151,5,-26.4441,-53.5994,62.44,0,2,0,17929.82,"CXve",0.136976528514962,0,32350,-0.0236353924617731,-0.015812033787322,-0.00572241252303313,-0.0118384562694956,1.55126502909937,0.929858887242122
5218391,1,-17.2497,-49.244,232.8,0,1,0,30528.2,"CXbd",0.106233338613558,0,32362,0.0280119041703706,-0.00215802428229848,-0.0114663362539269,-0.0103171527559374,-0.942423497671247,-0.12174537117923
5218391,3,-17.2497,-49.244,0,0,0,0,NA,"CXbd",0.106233338613558,0,32364,0.0304530338047001,0.00392732759481976,0.00170396417495708,-0.00392569210438305,-0.767372972733436,0.02046761611693
5218391,4,-17.2497,-49.244,0,0,0,0,NA,"CXbd",0.106233338613558,0,32365,1.27591898264927,-0.521515352691896,0.276288364181294,0.861511056469657,-2.61128198371213,-0.0133952329084746
5218391,5,-17.2497,-49.244,104,0,1,0,14378.57,"CXbd",0.106233338613558,0,32366,2.77634399447447,-1.04919524803339,-0.989017946626426,-0.741914820945005,-2.9173837130015,0.607803919504585
5218391,6,-17.2497,-49.244,446.25,0,4,0,65517.27,"CXbd",0.106233338613558,0,32367,2.66089999506404,-0.210407606521696,-0.317281235265688,0.718064846800185,-2.49115346373794,0.647529725110223
4315172,1,-28.7572,-51.4757,302,0,4,0,65854.96,"NXd",0.135528260207881,0.00116283126155564,32394,-4.44317179573391,-2.14566691631135,2.67883664882024,0.795852034496972,4.40916554307694,0.231804528570791
4315172,2,-28.7572,-51.4757,216.5,0,4,0,38174.55,"NXd",0.135528260207881,0.00116283126155564,32395,-1.3484294656042,-1.46915550170546,-0.829873624249438,0.37834573808363,5.06424674052679,-0.376428948297572
4315172,4,-28.7572,-51.4757,255,3,3,730409.888398399,57250.12,"NXd",0.135528260207881,0.00116283126155564,32397,-0.0389065666144129,-0.0108362966871501,0.0156102709532256,0.00783476479791663,1.59484795054631,0.625822912164899
4315172,5,-28.7572,-51.4757,514.15,0,10,0,140287.31,"NXd",0.135528260207881,0.00116283126155564,32398,-2.47876864308208,-0.704652266872507,-0.881890128176878,-0.196889916044813,4.46649255235688,0.830758669047964
4120606,2,-25.2111,-50.9754,2225.29,0,25,0,274788.5,"LVd",0.145324364356159,0.00080546792568868,32411,-0.0276955305766088,-0.000882696969445977,-0.00438368115136237,-0.00503996913243261,1.62174588441702,0.666234945046963
4120606,3,-25.2111,-50.9754,1118.92,0,16,0,154120.1,"LVd",0.145324364356159,0.00080546792568868,32412,-1.77292294560919,-0.311631681280847,-0.281603002678208,-1.46456498825022,4.43699342616418,1.49368440617535
4120606,5,-25.2111,-50.9754,5400,0,111,0,1174425.19,"LVd",0.145324364356159,0.00080546792568868,32414,-0.00404086697517279,0.00540489445831695,0.00198293635646523,-0.0052581047214334,1.60903996860362,1.21316594181898
4120606,6,-25.2111,-50.9754,5976.4,13,133,1223556.81800428,1586773.52,"LVd",0.145324364356159,0.00080546792568868,32415,-1.9780530619874,1.7199609288934,0.316888693248742,-1.20904346163241,4.32770811597835,1.39878788379153
1718451,1,-10.424,-48.8957,467,0,2,0,74523.57,"LVAd",0.103674828730668,0,32418,2.01861600088957,-0.109983672509753,-2.48419083797347,-2.2352165997223,-5.90178799678649,0.157988830905516
1718451,5,-10.424,-48.8957,1712.09,0,6,0,365061.67,"LVAd",0.103674828730668,0,32422,0.0243009553961667,-0.000713173868570063,-0.01779134933328,0.00152897383953919,-2.19397216736103,-0.773740052291348
4315206,4,-29.0045,-52.1569,0,0,0,0,NA,"RLe",0.163417336308471,0,32437,-0.0461527197095705,-0.0140785099560534,0.0170409815564442,0.0053446197091495,0.858299220788197,-0.0110243390832585
4315206,6,-29.0045,-52.1569,19.4,0,1,0,8785.02,"RLe",0.163417336308471,0,32439,-0.0471585586082111,-0.000608079990121904,0.023792325111569,-0.0107063874141919,0.984343568982107,0.241659924135425
3541653,2,-23.2993,-48.0547,81.78,0,5,0,9691.04,"PVAd",0.110275499384848,0.023406036648785,32451,0.00508305149365531,0.0199987571356874,-0.00284691609503404,-0.00306158623764219,0.409370091858601,0.0142440655047299
3541653,3,-23.2993,-48.0547,101.64,0,4,0,18494.66,"PVAd",0.110275499384848,0.023406036648785,32452,0.268661296607899,2.10212448034698,-0.395451793664839,-0.399499344475141,1.67655507977627,0.888083296243265
3541653,4,-23.2993,-48.0547,396.2,0,18,0,56818.44,"PVAd",0.110275499384848,0.023406036648785,32453,0.0860954438785586,2.35020277503485,-0.34482267587463,1.1326170076462,1.05577514620291,-0.210108552357976
3541653,5,-23.2993,-48.0547,852.23,0,24,0,187149.36,"PVAd",0.110275499384848,0.023406036648785,32454,1.23616813518743,1.8153007416593,-0.251834645268975,0.672598349196588,1.30337959728955,0.967142505456752
4315305,1,-30.384,-56.4483,0,0,0,0,NA,"RLe",0.125687202832364,0.0319965796123879,32458,-0.0279934648490518,-0.00204349224579625,0.0105030554836822,0.00159704265947858,0.546611123714264,-0.675721856545724
4315305,5,-30.384,-56.4483,141,0,4,0,33510.33,"RLe",0.125687202832364,0.0319965796123879,32462,-0.0126108239488746,-0.000115931735692939,-0.00574205736155792,-0.0044456142522279,0.842698780294358,-0.139224796564393
4315305,6,-30.384,-56.4483,118,0,2,0,55018.88,"RLe",0.125687202832364,0.0319965796123879,32463,-1.20251104262488,2.1158307850586,0.15832402347521,-0.695173416418765,2.76663621065449,-0.9353857261825
4120655,1,-24.2775,-53.0759,8217.33,0,76,0,1077337.29,"NVe",0.108846615158257,0,32474,-0.0262691095799726,-0.0271231227121308,0.0336380326924393,0.0040737163748273,0.124895412828184,-0.248412188795511
4120655,3,-24.2775,-53.0759,5066.84,4,47,672574.989455945,833310.37,"NVe",0.108846615158257,0,32476,-0.0146954316400387,-0.0101608327298343,-0.000541820441818536,-0.00745259007964858,0.417178937673655,0.20999681037445
4120655,4,-24.2775,-53.0759,5611.52,1,54,52794.5695650327,1081862.64,"NVe",0.108846615158257,0,32477,-1.25425677370894,0.31671391946901,0.639916795799495,1.77261553101005,0.623871669840485,-0.988790847142756
4120655,5,-24.2775,-53.0759,8779.17,2,113,10619.892825358,1688952.55,"NVe",0.108846615158257,0,32478,-0.356466745447504,0.0611570090202158,0.292127858557525,-0.535718753988043,0.690856419274571,0.079239593225293
3541703,1,-22.2456,-50.6966,1417.51,0,8,0,144070.86,"PVAe",0.07123694316146,0.227000519860086,32482,0.00804389304044686,0.00339565422556304,0.00815775532986326,0.00341447051220827,-0.605887610768056,-0.522841994628738
3541703,3,-22.2456,-50.6966,1708.81,0,20,0,247640.7,"PVAe",0.07123694316146,0.227000519860086,32484,0.00805408936982149,0.0105610420389335,-4.81010970699752e-05,-0.00214498545131483,-0.323820417065065,-0.0995548717877561
3541703,5,-22.2456,-50.6966,3022.91,1,36,163653.222118302,567824.97,"PVAe",0.07123694316146,0.227000519860086,32486,0.0118468009959011,0.01080740271967,0.00104966178221104,0.00115704180033702,-0.487036740858303,-0.156427164937393
4120705,4,-23.5671,-49.916,79.26,0,1,0,9750.19,"RLe",0.166932634069412,0.00133109709022176,32493,0.00648581468163517,0.0161119896928532,-0.00361001887112354,0.00929841953753492,0.367224146466362,-0.0215646857911499
4315313,2,-27.8257,-52.4424,310,0,2,0,44884.5,"LBd",0.123190565903519,0,32523,-0.0239013464069572,-0.016827634084607,-0.00379731636997246,0.00197076878700946,1.33344819481358,0.214221288174378
4315313,6,-27.8257,-52.4424,1078.53,2,15,453957.5603297,432294.49,"LBd",0.123190565903519,0,32527,-0.056427369236378,-0.00710031500793969,0.0257097452070351,-0.013754367656801,1.21030605072915,0.574307411010567
4120853,1,-24.5752,-53.9759,1265.18,0,32,0,177078.66,"LVdf",0.116230573734498,0,32530,-0.0264140835577852,-0.0301167474911822,0.0285919339137899,0.00199983890145629,0.504307739573203,-0.0126225472268401
4120853,3,-24.5752,-53.9759,1337.86,18,27,2578853.18321012,246632.2,"LVdf",0.116230573734498,0,32532,-0.0166857009800691,-0.0213740612576428,-0.00876138244562651,-0.0106133458505656,0.861617109517898,0.564679684890593
4120903,3,-25.4492,-52.9102,653.1,0,7,0,102014.12,"LBd",0.12239395604425,0.00018259215121551,32548,-0.0225807206289208,-0.0130854268560905,-0.00469248931429701,-0.00885710863447513,1.6477548176632,1.14319772837612
4120903,5,-25.4492,-52.9102,1898.72,0,61,0,368609.69,"LBd",0.12239395604425,0.00018259215121551,32550,-0.01318703342071,-0.00428395204370153,0.00130210192411355,-0.00554652898806743,1.51780016853389,0.988572542986717
4120903,6,-25.4492,-52.9102,3578.55,79,157,2432183.77641299,1057108.33,"LBd",0.12239395604425,0.00018259215121551,32551,-2.00309886834979,0.881988002862999,0.479255578666154,-1.20370103072954,4.02943981523042,1.12773972107784
3541802,1,-21.7969,-50.2415,0,0,0,0,NA,"PVAe",0.0634008383060361,0.462057315517274,32586,0.0145653667862354,0.000978155507820586,0.0106969363508268,0.000736956283887976,-0.928655635767395,-0.708512023936737
3541802,5,-21.7969,-50.2415,564.32,0,3,0,108326.64,"PVAe",0.0634008383060361,0.462057315517274,32590,0.0176828545869824,0.011755990008364,0.000573816399697292,0.00226749432463363,-0.804218325538962,-0.33829558665337
5107065,1,-12.6093,-52.1821,4914.01,0,15,0,447070.34,"LVAd",0.107224252,0.0012085058886985,32610,2.76209285042917,-2.2481460875135,0.109621314105159,0.146227080945045,-4.41553516424405,0.459581529280066
5107065,2,-12.6093,-52.1821,8564.52,0,25,0,976294.52,"LVAd",0.107224252,0.0012085058886985,32611,2.75581110268663,-2.24968694500785,0.167949036108248,0.199363538173931,-4.55004805981897,0.822599715845673
5107065,4,-12.6093,-52.1821,4308.5,0,24,0,670117.95,"LVAd",0.107224252,0.0012085058886985,32613,0.0273006950110729,-0.0107611452960092,-0.00166607704726235,0.00357218254451902,-1.41252571625861,-0.392996855658114
5107065,5,-12.6093,-52.1821,8848.23,2,33,568182.085820746,1657462.67,"LVAd",0.107224252,0.0012085058886985,32614,2.77801502622896,-2.29878875893779,0.153434076004655,0.17076257421229,-4.58751835757738,0.306987462759914
4121000,3,-23.0838,-53.483,2445.68,10,21,1279316.99166704,341958.43,"LVd",0.0595979962904536,0.0763197407749522,32620,-0.00892548301476291,-0.00855741337664231,-0.00138024825690506,-0.00761338886880293,-0.158942224313861,-0.0775793758490751
4121000,5,-23.0838,-53.483,6280.55,2,73,533651.843102636,1584069.84,"LVd",0.0595979962904536,0.0763197407749522,32622,0.00526337696956753,0.00421300696505672,0.00189074082878069,-0.00312403583345518,-0.353567839988733,-0.24869633269242
4315321,2,-29.3504,-54.0789,5053.74,0,42,0,619663.04,"RLe",0.148269529074215,0.00149775551062368,32627,-0.00844683095794399,-0.0146181907867503,-0.0121609164198728,0.000889307613306499,0.854128212563822,-0.379930155487499
4315321,3,-29.3504,-54.0789,3078.9,0,29,0,416245.88,"RLe",0.148269529074215,0.00149775551062368,32628,-3.34027646590671,-1.52669543210084,-2.15030699622054,-0.362763256408951,2.13254508400234,-0.85504473785081
4315321,5,-29.3504,-54.0789,5918.56,0,57,0,1256863.62,"RLe",0.148269529074215,0.00149775551062368,32630,-0.0322793238966183,-0.0160329678566101,-0.000930058573712465,-0.00846586089708264,0.739536581251039,-0.0448544615153523
4315321,6,-29.3504,-54.0789,4518.53,9,51,957254.093236841,1537390.61,"RLe",0.148269529074215,0.00149775551062368,32631,-3.01432965825955,1.44318071167446,1.04818141801356,-1.22879429712454,2.48210058279108,-0.871155550442063
4214201,2,-26.7264,-52.724,82.85,0,3,0,17463.88,"CXve",0.136200328946619,0.00293924719427349,32643,-0.0223456825859142,-0.0201857971347185,-0.00786498627631295,0.0026290269446641,0.980962543894453,-0.101552463911956
4214201,5,-26.7264,-52.724,573.94,1,28,24004.6081652763,152049.33,"CXve",0.136200328946619,0.00293924719427349,32646,-0.0253247676260235,-0.0199604555656635,-0.00775063196706564,-0.0130570051404576,0.850298651806619,0.26585109743347
4214201,6,-26.7264,-52.724,1099.27,39,64,1205619.81918958,457588.98,"CXve",0.136200328946619,0.00293924719427349,32647,-2.90188783008891,0.629359076715506,1.02777917641673,-2.37577965128148,2.59693130034078,-0.198099845100209
4121109,4,-23.8533,-52.1309,8130.26,2,113,140858.455388138,1443026.99,"NVe",0.123056015678811,9.19746027463616e-05,32653,-0.00296856878452464,0.00918617140676096,-0.000400520214568341,0.0110506251348027,-0.284940299091416,-0.656450260879752
4121109,6,-23.8533,-52.1309,9721.29,35,168,3735920.90489443,2977722.85,"NVe",0.123056015678811,9.19746027463616e-05,32655,-0.00958183977064876,0.0107171692694303,0.000624915220097117,-0.00741443537625879,-0.0438644693502787,-0.163978509116852
3542008,1,-22.0692,-50.307,0,0,0,0,NA,"RLe",0.0676169677999771,0.0237726960562869,32658,0.011273464583116,0.0044977877940392,0.00812262481947421,0.00351464882301678,-0.562679261608935,-0.435295751557341
3542008,2,-22.0692,-50.307,0,0,0,0,NA,"RLe",0.0676169677999771,0.0237726960562869,32659,0.0209408594807985,1.67271255784894,0.00121341336363783,-0.102178040203238,-1.2889130707044,-1.02143356350949
3542008,6,-22.0692,-50.307,113.38,0,2,0,27356.21,"RLe",0.0676169677999771,0.0237726960562869,32663,0.012144612903054,0.0217802227423239,0.000130842187180565,-0.000466024234880861,-0.499627195853101,-0.3071704771739
4315354,2,-28.7466,-53.1011,392,0,5,0,52031.13,"LVdf",0.120226278,7.49822701174531e-05,32667,-0.0200117652955442,-0.0164086502901391,-0.0039761265617463,0.00191648836947589,0.886263905307154,-0.266691707082066
4315354,4,-28.7466,-53.1011,63,1,2,162957.000307069,10740.67,"LVdf",0.120226278,7.49822701174531e-05,32669,-0.0319255666355013,-0.0129066846920387,0.0166036543737142,0.00576564851509853,0.704638475656867,-0.0892385138000674
4315354,5,-28.7466,-53.1011,744.5,0,16,0,217224.89,"LVdf",0.120226278,7.49822701174531e-05,32670,-3.27672413796073,-1.54446777872677,-0.845111180758539,-0.639797820807578,2.27810139659969,-0.631698456800151
4315354,6,-28.7466,-53.1011,579.5,2,12,674439.61802045,238824.62,"LVdf",0.120226278,7.49822701174531e-05,32671,-3.65599755836699,0.887263981851997,1.52106509171622,-1.55249458838389,2.46304930235015,-0.63129178618132
5218508,4,-18.4472,-50.4547,7644.7,3,57,436896.884471316,1068648.53,"LVdf",0.0908246006578955,0.0994569653111042,32685,0.0185994420691069,-0.00230649276078739,0.00330290700552536,0.00404327072594975,-1.32893044546354,-0.697620450120288
5218508,5,-18.4472,-50.4547,18993.63,12,170,1045104.95663881,2911998.91,"LVdf",0.0908246006578955,0.0994569653111042,32686,2.66416966241838,-1.07928791430275,-0.352390121998199,-0.786216001781902,-3.89846940622827,0.225292542947978
5218508,6,-18.4472,-50.4547,13473.05,0,123,0,3290398.08,"LVdf",0.0908246006578955,0.0994569653111042,32687,2.19203173242771,0.282440406122638,0.193277494366182,-0.184990534427628,-3.47203556864957,0.305148542630194
4121208,3,-25.8734,-49.4973,170.85,0,5,0,20450.92,"PVAd",0.123128087266949,0.0032884140448835,32700,-0.0141845083010804,-0.000547369788386636,-0.00640011679995834,-0.010585914536415,2.29206177668738,1.69049682788679
4121208,4,-25.8734,-49.4973,25.32,0,3,0,5933.45,"PVAd",0.123128087266949,0.0032884140448835,32701,0.0379113619103037,0.665979759821902,-0.709922152416507,1.66216929417262,5.07481533477202,0.81717457406068
4121208,5,-25.8734,-49.4973,378.38,0,15,0,62194.15,"PVAd",0.123128087266949,0.0032884140448835,32702,-0.694523986604356,1.44417795700539,-0.346088492250907,-0.388418344198256,5.22782631118878,1.93781308545569
4121257,2,-25.1195,-54.023,530.14,0,13,0,72970.28,"NVe",0.109708333,0.00843042466839051,32803,-0.0311800294914991,-0.00982228352442623,-0.00434565606623782,-0.000851404970846611,0.372809103836384,-0.499111482719493
4121257,4,-25.1195,-54.023,474.02,0,10,0,72744.43,"NVe",0.109708333,0.00843042466839051,32805,-0.0201269705954532,-0.00658450762305905,0.00867851532715134,0.0146978723295598,0.140515801692882,-0.425467034373206
4121257,6,-25.1195,-54.023,1189.13,3,21,284681.37701507,303737.65,"NVe",0.109708333,0.00843042466839051,32807,-0.024448522919706,-0.000150332081456558,-0.000532791570859381,-0.0115774604067313,0.16731758838022,-0.0387946045536792
3542206,1,-22.2269,-50.893,3785.12,1,48,81106.5958676912,414832.31,"PVAe",0.063398427,0.0496441072801494,32810,0.00804389304044686,0.00339565422556304,0.00815775532986326,0.00341447051220827,-0.605887610768056,-0.522841994628738
3542206,3,-22.2269,-50.893,2860.18,13,47,712428.909641664,393654.92,"PVAe",0.063398427,0.0496441072801494,32812,0.00805408936982149,0.0105610420389335,-4.81010970699752e-05,-0.00214498545131483,-0.323820417065065,-0.0995548717877561
3542206,6,-22.2269,-50.893,9249.95,10,132,2041762.84620193,3047087.92,"PVAe",0.063398427,0.0496441072801494,32815,0.00872535299760425,0.0183079845683563,-0.000349222000433691,-0.000502068456460738,-0.418406753649223,-0.239541881260086
4121307,1,-23.0676,-50.9145,1747.01,0,46,0,170599.58,"NVe",0.10929143314445,0.00238597998162795,32818,-0.0016208700037517,-0.00768883362399219,0.0179992028678353,0.00300476401174344,0.0330727949561301,-0.113657073069433
4121307,2,-23.0676,-50.9145,1814.13,0,39,0,186837.01,"NVe",0.10929143314445,0.00238597998162795,32819,-0.999556969587288,1.0061151896324,-0.307425271335168,-0.190693611789266,0.451475698230957,-0.799531107288899
4121307,3,-23.0676,-50.9145,1830.5,1,47,26915.5002271637,238517.04,"NVe",0.10929143314445,0.00238597998162795,32820,-0.122837936919817,0.655479918251365,0.240409607341359,-1.20900895350272,0.584652119602668,0.183686813212812
4121307,6,-23.0676,-50.9145,4001.01,7,109,320016.65343278,1133387.63,"NVe",0.10929143314445,0.00238597998162795,32823,-7.82371197231423e-05,0.0128301997968801,0.0016064617312226,-0.00433105797933734,0.1737791164702,0.186333511672809
4121406,1,-25.7711,-53.526,962.7,0,5,0,110235.13,"CXve",0.123748384016344,0.00302759354415193,32866,-2.48327489632067,-2.41617370107404,1.85907292509213,-0.548628457811278,1.38339108463207,-0.905457539490327
4121406,3,-25.7711,-53.526,152.5,0,3,0,20036.28,"CXve",0.123748384016344,0.00302759354415193,32868,-0.029897535730103,-0.0175870893360346,-0.00562103567820091,-0.00756496995942912,0.632121983454524,0.197573761397452
4121505,1,-25.6232,-50.6877,517.57,0,4,0,50197.29,"CXbd",0.131685111397378,0.00199236260999502,32874,-0.0353230386870532,-0.0216798035736352,0.0303655108015456,0.00725490737121803,1.86884073107249,1.06745094925218
4121505,2,-25.6232,-50.6877,543.62,0,7,0,54541.52,"CXbd",0.131685111397378,0.00199236260999502,32875,-2.35305032986575,0.249623790448761,-0.564773686445978,-0.173009496872136,5.32555851710504,0.223181949922605
4121505,3,-25.6232,-50.6877,745.12,1,10,202343.230805279,100068.81,"CXbd",0.131685111397378,0.00199236260999502,32876,-2.01894308389773,-0.128635819098501,-0.621988660903251,-1.40099260639494,5.30646533410726,1.61798481352006
4121505,4,-25.6232,-50.6877,666.02,0,10,0,110778.77,"CXbd",0.131685111397378,0.00199236260999502,32877,-1.0381491491989,1.10353000646779,-0.0529071795059913,1.44101702573719,4.81213559548305,0.515023008879997
1506138,3,-8.02529,-50.0317,0,0,0,0,NA,"PVAd",0.119265793897803,0.00050734751657313,32908,0.0318580833209924,-0.00479110589920952,-0.0084148966787091,0.00475053165029525,-1.29163240849103,0.113576696119014
1506138,4,-8.02529,-50.0317,300,1,1,705460.68039942,65999.01,"PVAd",0.119265793897803,0.00050734751657313,32909,2.1313164225295,-2.81581067915773,-2.27338037171106,0.618072607997724,-4.13409711408258,1.08362906093333
1506138,5,-8.02529,-50.0317,350,1,1,349646.904970876,75316.87,"PVAd",0.119265793897803,0.00050734751657313,32910,1.68044508864461,-1.87534594462335,-2.32398332704247,0.258976047969816,-4.38474867966149,1.01827172787747
2208700,3,-9.47937,-44.5811,1040,0,3,0,139364.82,"RYve",0.069741018,0.0034008693067009,32932,0.0257693090165117,0.0188816196816774,-0.00770601667265266,0.00414454256309472,-1.62667203701677,-0.261845104243185
